"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","adult","citizen","psu","wave1","sex","sex_6_TEXT","age","education","edu_subject","edu_subject_6_TEXT","province","state","family","ideology_1","ideology_2","ideology_3","ideology_4","ideology_5","us_edu","income","china_assist","race_disc","Q48","covid_assess_1","covid_assess_2","covid_assess_3","covid_assess_2_1","covid_assess_2_2","covid_assess_2_3","us_aid","kit","kit_2","kit_got","kit_timely","return","return_reason","return_reason_5_TEXT","quar_assess","quar_reason","quar_reason_5_TEXT","quar_exempt","QID66_First.Click","QID66_Last.Click","QID66_Page.Submit","QID66_Click.Count","QID67_First.Click","QID67_Last.Click","QID67_Page.Submit","QID67_Click.Count","gov_assess_1","gov_assess_2","gov_assess_3","gov_assess_4","china_overall","china_gov","QID68_First.Click","QID68_Last.Click","QID68_Page.Submit","QID68_Click.Count","QID69_First.Click","QID69_Last.Click","QID69_Page.Submit","QID69_Click.Count","QID70_First.Click","QID70_Last.Click","QID70_Page.Submit","QID70_Click.Count","QID71_First.Click","QID71_Last.Click","QID71_Page.Submit","QID71_Click.Count","exclusion","group","finish"
"2021-03-28 18:54:15","2021-03-28 18:59:32","IP Address","71.58.102.126",100,316,TRUE,"2021-03-28 18:59:32","R_27O7mVAzHJvug88",NA,NA,NA,NA,40.810302734375,-77.8880004882813,"anonymous","ZH-S","是","是","是","否","女","",1995,"博士生在读","理科（包括医科、农科）","","北京","Pennsylvania","私营企业或外资企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","反对","同意","反对","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","没有","非常严重","非常严重","比较严重","","","","二者均无","有","","我想申请，但未拿到","无意见","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-28 19:39:30","2021-03-28 19:46:35","IP Address","112.118.188.165",100,424,TRUE,"2021-03-28 19:46:36","R_ysbSJ8ugUgLUTux",NA,NA,NA,NA,22.3150939941406,114.174285888672,"qr","ZH-S","是","是","是","否","男","",1998,"本科在读","商科","","广东","New York","私营企业或外资企业经理","同意","同意","强烈同意","强烈同意","同意","本科（含预科）","无收入","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","非常严重","","","","二者均无","有","","否","无意见","已经或曾经回国","","","好","没有不满意的地方","","",NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,"比较满意","同意",1.142,4.907,9.41,2,2.677,7.558,8.991,5,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-28 20:26:37","2021-03-28 20:29:50","IP Address","137.132.214.231",100,193,TRUE,"2021-03-28 20:29:50","R_10r6YE26UUMK3qy",NA,NA,NA,NA,1.30239868164063,103.785705566406,"anonymous","ZH-S","是","是","是","否","男","",1994,"博士生在读","社会科学及法学","","北京","Washington, D.C.","产业工人","反对","强烈反对","反对","同意","同意","硕士/博士研究生或以上","无收入","现在正得到补助","我遇到过","没有","非常严重","一般","一般","","","","二者均无","有","","我想申请，但未拿到","及时","未曾回国","签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",0,0,6.964,0,0,0,6.085,0,5,1,4,3,"比较满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-28 20:54:45","2021-03-28 20:58:31","IP Address","71.207.15.60",100,226,TRUE,"2021-03-28 20:58:32","R_1OPiYXeoVFh5vIw",NA,NA,NA,NA,40.7957000732422,-77.8618011474609,"anonymous","ZH-S","是","是","是","否","女","",1987,"博士后","人文学科及艺术","","北京","Pennsylvania","国有企业经理,商业服务业员工","反对","反对","同意","同意","同意","硕士/博士研究生或以上","校外工作或实习收入","曾经得到过补助，不过现在并没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在中国被感染","非常严重","比较严重","比较严重","","","","二者均有","有","","是","及时","未曾回国","担心旅途期间增加感染几率","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,3,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,0.947,13.677,15.583,14,1.1,6.04,7.871,3,"","additive","yes"
"2021-03-28 20:54:47","2021-03-28 20:59:59","IP Address","73.74.159.35",100,312,TRUE,"2021-03-28 21:00:00","R_2f6WkoFjUJ7uiPw",NA,NA,NA,NA,42.0549926757813,-87.6950988769531,"anonymous","ZH-S","是","是","是","否","男","",1995,"博士生在读","工科","","黑龙江","Illinois","个体工商户","反对","强烈反对","同意","同意","强烈同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","比较严重","比较严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,"比较满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.032,0,0,0,19.263,0,"","additive","yes"
"2021-03-28 20:59:31","2021-03-28 21:01:57","IP Address","71.207.15.60",100,145,TRUE,"2021-03-28 21:01:57","R_1ojuLNfqEm5rCN5",NA,NA,NA,NA,40.7957000732422,-77.8618011474609,"anonymous","ZH-S","是","是","是","否","男","",1993,"博士生在读","理科（包括医科、农科）","","福建","Pennsylvania","党和国家干部（科级及以上）","同意","同意","同意","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）,其他形式收入（如房屋租赁、商业经营）","现在正得到补助","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","非常严重","","","","二者均有","有","","是","及时","未曾回国","担心旅途期间增加感染几率","","","","","",5.726,5.726,11.517,1,14.56,14.56,15.537,1,4,4,4,3,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-28 21:21:31","2021-03-28 21:25:38","IP Address","130.203.247.82",100,247,TRUE,"2021-03-28 21:25:38","R_6JCudNDVQzhYNP3",NA,NA,NA,NA,40.810302734375,-77.8880004882813,"anonymous","ZH-S","是","是","是","否","男","",1993,"博士后","工科","","陕西","Pennsylvania","产业工人,无业/失业","同意","同意","反对","同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","曾经得到过补助，不过现在并没有","我没有遇到过，但我认识的人遇到过","没有","比较严重","比较严重","一般","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,"一般","既不同意也不反对",0,0,4.843,0,0,0,6.584,0,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-28 21:56:00","2021-03-28 21:59:04","IP Address","173.66.125.97",100,183,TRUE,"2021-03-28 21:59:04","R_3P5X2uWkEMDhIAB",NA,NA,NA,NA,38.8578948974609,-77.0602035522461,"anonymous","ZH-S","是","是","是","否","女","",1988,"博士生在读","社会科学及法学","","黑龙江","Washington, D.C.","私营企业主","同意","反对","同意","同意","反对","硕士/博士研究生或以上","无收入","从没有","我没有遇到过，但我认识的人遇到过","没有","一般","不怎么严重","并不严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-28 22:31:07","2021-03-28 22:34:14","IP Address","68.197.67.142",100,186,TRUE,"2021-03-28 22:34:14","R_01bSeptUQ8X03Qt",NA,NA,NA,NA,40.5175018310547,-74.3991012573242,"anonymous","ZH-S","是","是","是","否","女","",1994,"博士生在读","理科（包括医科、农科）","","山东","New Jersey","基层公务员或国有企业基层白领,私营企业或外资企业基层白领","同意","同意","反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在中国和美国都有我认识的人被感染","比较严重","比较严重","比较严重","","","","收到过美国民间组织提供的现金或物资","有","","是","不及时","未曾回国","没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",0.406,6.234,7,8,0.221,2.487,7.077,4,3,3,3,3,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-28 22:36:25","2021-03-28 22:39:38","IP Address","24.143.40.158",100,192,TRUE,"2021-03-28 22:39:38","R_3nxvPdzrgyZ7htO",NA,NA,NA,NA,38.9683074951172,-95.2695007324219,"qr","ZH-S","是","是","是","否","女","",1994,"博士生在读","人文学科及艺术","","上海","Kansas","产业工人","反对","同意","同意","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","比较严重","","","","二者均无","有","","否","不及时","已经或曾经回国","","","未经历隔离程序","","","入境时未被要求隔离",NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-29 01:46:17","2021-03-29 01:51:26","IP Address","24.218.16.67",100,308,TRUE,"2021-03-29 01:51:26","R_3FKDvAdby9GcZVU",NA,NA,NA,NA,42.2783050537109,-71.1593017578125,"anonymous","ZH-S","是","是","是","否","女","",1995,"博士生在读","社会科学及法学","","湖北","Massachusetts","党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","同意","反对","反对","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在中国和美国都有我认识的人被感染","非常严重","非常严重","非常严重","","","","二者均无","不清楚","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,其他原因","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,7.091,19.075,119.859,7,0,0,9.188,0,"","additive","yes"
"2021-03-29 01:49:13","2021-03-29 01:52:11","IP Address","24.218.16.67",100,177,TRUE,"2021-03-29 01:52:11","R_3k70SFYETY8cnHt",NA,NA,NA,NA,42.2783050537109,-71.1593017578125,"anonymous","ZH-S","是","是","是","否","女","",1995,"博士生在读","社会科学及法学","","湖北","Massachusetts","党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","同意","强烈反对","反对","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在中国和美国都有我认识的人被感染","非常严重","非常严重","非常严重","","","","二者均无","不清楚","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"比较满意","同意",0,0,4.297,0,0,0,72.308,0,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-29 05:37:04","2021-03-29 05:39:26","IP Address","71.58.91.88",100,141,TRUE,"2021-03-29 05:39:26","R_cwkrjO6Q0Ow0zK1",NA,NA,NA,NA,40.810302734375,-77.8880004882813,"anonymous","ZH-S","是","是","是","否","女","",1994,"博士生在读","社会科学及法学","","广东","Pennsylvania","个体工商户","强烈同意","同意","强烈反对","反对","强烈反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","比较严重","","","","二者均无","有","","是","不及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,"比较不满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-29 06:54:17","2021-03-29 06:57:51","IP Address","98.151.84.154",100,214,TRUE,"2021-03-29 06:57:52","R_zZ3cvGTYN21zu49",NA,NA,NA,NA,21.2929992675781,-157.826797485352,"anonymous","ZH-S","是","是","是","否","女","",1993,"博士生在读","社会科学及法学","","北京","Hawaii","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","反对","同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","比较严重","不怎么严重","不怎么严重","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","已经或曾经回国","","","差","酒店设施比较差","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,"一般","同意",0,0,5.216,0,4.467,4.934,6.303,2,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-29 12:14:10","2021-03-29 12:20:39","IP Address","68.40.121.99",100,389,TRUE,"2021-03-29 12:20:40","R_11X8yUYHkdiz1mZ",NA,NA,NA,NA,42.2324066162109,-83.7016983032227,"anonymous","ZH-S","是","是","是","否","男","",1988,"博士后","商科","","河北","Michigan","私营企业主,个体工商户","同意","强烈同意","反对","强烈反对","反对","本科（含预科）","校内工作或实习收入（含全额奖学金）,其他形式收入（如房屋租赁、商业经营）","从没有","我没有遇到过，但我认识的人遇到过","有，在中国和美国都有我认识的人被感染","非常严重","非常严重","一般","","","","收到过美国各级政府提供的现金或物资","不清楚","","","","未曾回国","签证因素，或担心返美时能否顺利入境,回国后的入境隔离会带来不便,其他原因","入境隔离时间久，时间成本太高","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,"比较不满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,7.44,7.673,11.49,2,2.577,6.647,8.084,3,"","additive","yes"
"2021-03-29 12:41:18","2021-03-29 12:47:51","IP Address","207.181.14.150",100,392,TRUE,"2021-03-29 12:47:51","R_3nv1CuqE6hwRkuo",NA,NA,NA,NA,34.8468933105469,-119.156799316406,"anonymous","ZH-S","是","是","是","否","女","",1982,"研究生在读","人文学科及艺术","","北京","California","基层公务员或国有企业基层白领","同意","强烈同意","反对","同意","反对","硕士/博士研究生或以上","校外工作或实习收入","从没有","我遇到过","有，在中国和美国都有我认识的人被感染","比较严重","非常严重","非常严重","","","","收到过美国民间组织提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划,没买到机票或觉得票价过高","","","","","",0,0,13.19,0,0,0,30.842,0,5,1,4,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-29 15:35:33","2021-03-29 16:03:15","IP Address","71.58.105.201",100,1661,TRUE,"2021-03-29 16:03:15","R_1gIyzk7kiE9azmf",NA,NA,NA,NA,40.7957000732422,-77.8618011474609,"anonymous","ZH-S","是","是","是","否","女","",1996,"本科在读","商科","","北京","California","私营企业或外资企业经理,私营企业主","反对","同意","反对","反对","同意","初中或更早","校外工作或实习收入,校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","非常严重","非常严重","一般","","","","收到过美国各级政府提供的现金或物资","有","","否","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,"比较满意","既不同意也不反对",0,0,7.376,0,0.973,6.612,13.648,5,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-30 02:09:35","2021-03-30 02:11:31","IP Address","110.159.170.127",100,115,TRUE,"2021-03-30 02:11:32","R_3iJU3nwm9UKe15f",NA,NA,NA,NA,3.00810241699219,101.771911621094,"qr","ZH-S","是","是","是","否","男","",1992,"本科在读","工科","","广东","Colorado","国有企业经理","同意","同意","同意","同意","同意","高中","校内工作或实习收入（含全额奖学金）","曾经得到过补助，不过现在并没有","我遇到过","有，在我认识的人当中，有人在美国被感染","一般","不怎么严重","比较严重","","","","二者均有","有","","否","及时","已经或曾经回国","","","非常差","酒店设施比较差","","",NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,"一般","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,0.277,12.508,13.028,10,0.313,7.792,8.279,8,"","additive","yes"
